log10_fc_hz,pm_target_deg,log10_icp_a,log10_n,log10_kvco_hz,worst_phase_margin_deg,log10_worst_lock_time_s,worst_jitter_peaking_db
7.080507398734720681e+00,4.305918866488767094e+01,-2.425968732272281159e+00,1.754563294611563684e+00,7.740362689494244108e+00,4.137656941816553058e+01,-6.777804967935457725e+00,4.096562540033310995e+00
6.112228722087562183e+00,4.434570441559068144e+01,-3.200659450546418316e+00,2.100759771200314319e+00,7.602059991327962507e+00,4.261663994030342906e+01,-5.804595548417140982e+00,3.917721355531306848e+00
6.904442985409096956e+00,4.987532324993967592e+01,-2.391473966422805741e+00,1.542469114045462719e+00,7.740362689494244108e+00,4.797880332004143611e+01,-6.591095555293267516e+00,3.237204304687106404e+00
6.154605790834617451e+00,6.445620285048869391e+01,-2.391473966422805741e+00,2.318130507789600614e+00,7.602059991327962507e+00,6.252100553829546925e+01,-5.842858813426881071e+00,1.908491016934381390e+00
6.805033576725458389e+00,5.414386827087639631e+01,-2.028028723600243666e+00,1.984683309779564420e+00,7.301029995663981254e+00,5.216492343223981720e+01,-6.613489513388537411e+00,2.791926799239939250e+00
7.250052784372436498e+00,6.043475357694765648e+01,-2.425968732272281159e+00,1.731701784649410047e+00,7.301029995663981254e+00,5.843534107114442122e+01,-6.989231741948463750e+00,2.227809612748970824e+00
6.086878431834752412e+00,5.931540875957905712e+01,-2.806875401645538393e+00,1.993318054769983805e+00,7.602059991327962507e+00,5.730950084787406240e+01,-5.839442054178268116e+00,2.321647513945341856e+00
7.029488887038066736e+00,5.174559685683015431e+01,-2.903089986991943761e+00,1.547312789314466919e+00,7.740362689494244108e+00,4.980711584596650709e+01,-6.861634098525411396e+00,3.034725813579592479e+00
6.114017709660821254e+00,4.387028891651154794e+01,-3.026872146400301222e+00,2.207084009780261535e+00,7.602059991327962507e+00,4.215811150545525265e+01,-5.808034997119012388e+00,3.982779760942661174e+00
7.088639392614546786e+00,4.224233055540966575e+01,-2.504455662453551668e+00,1.574130056952617762e+00,7.740362689494244108e+00,4.059037076301899560e+01,-6.788931700336364727e+00,4.214912227068085215e+00
6.698100563901191684e+00,5.488887137102498315e+01,-3.026872146400301222e+00,1.598946908228056740e+00,7.740362689494244108e+00,5.290070532797113856e+01,-6.499054492888957313e+00,2.719987343405078750e+00
7.091248538020265002e+00,5.525273774709938834e+01,-1.903089986991943539e+00,1.577973437716889915e+00,7.301029995663981254e+00,5.326068055550240388e+01,-6.888072914250342293e+00,2.685460582191060652e+00
5.706864457926664969e+00,4.029774345852544570e+01,-2.602059991327962507e+00,2.440686749324005422e+00,7.602059991327962507e+00,3.872196454838748991e+01,-5.414665452247803934e+00,4.511949485532578130e+00
6.448379263104756731e+00,6.351846789321105291e+01,-2.391473966422805741e+00,1.945740302941029620e+00,7.740362689494244108e+00,6.156234537708976973e+01,-6.149182232896817979e+00,1.980681287125225287e+00
7.426257403510548194e+00,4.912143062168125596e+01,-2.726998727936262412e+00,1.650123841276000647e+00,7.301029995663981254e+00,4.724415396698009317e+01,-7.111319076653108695e+00,3.322262671936064837e+00
6.122137216379444524e+00,4.528462888624718374e+01,-2.463441557428470041e+00,2.210775640982062029e+00,7.602059991327962507e+00,4.352323007666785770e+01,-5.812095088260237574e+00,3.792217161244492818e+00
7.383475590318240300e+00,5.552272246049878390e+01,-2.726998727936262412e+00,1.831657230205379516e+00,7.301029995663981254e+00,5.352804379500668119e+01,-7.177570026805163650e+00,2.660041504448243721e+00
5.775446055117395616e+00,4.948716291755392405e+01,-2.903089986991943761e+00,2.207285048697793517e+00,7.602059991327962507e+00,4.760039171481236053e+01,-5.461011533676288998e+00,3.280759519816550451e+00
5.882392288415153381e+00,5.174148590284285376e+01,-2.358525889495900252e+00,2.238427318371117636e+00,7.602059991327962507e+00,4.980308758963738569e+01,-5.714529494424312794e+00,3.035157430336599127e+00
6.147964042876190582e+00,5.013957550056373691e+01,-3.200659450546418316e+00,2.243873372143320832e+00,7.740362689494244108e+00,4.823661644706430707e+01,-5.835318749167396568e+00,3.207838612648592935e+00
6.735500476052541430e+00,5.061544237336583762e+01,-3.026872146400301222e+00,1.968566278382880341e+00,7.740362689494244108e+00,4.870130133398251360e+01,-6.425794109341335769e+00,3.155530245421138691e+00
6.037416956533031787e+00,4.325176233637708378e+01,-2.602059991327962507e+00,2.119289388636615534e+00,7.602059991327962507e+00,4.156204285921219821e+01,-5.734012923239760084e+00,4.069136459504991699e+00
6.495740067288561903e+00,6.238405231899442072e+01,-2.806875401645538393e+00,2.017251168256930960e+00,7.602059991327962507e+00,6.040753624863430105e+01,-6.210659001766688725e+00,2.069722619827710108e+00
5.861129408727955514e+00,4.038532940302904706e+01,-2.659555885159881505e+00,2.555058737433399507e+00,7.602059991327962507e+00,3.880603145039628998e+01,-5.568268860427647127e+00,4.498095222037477470e+00
6.986169196405434434e+00,5.372699847691917796e+01,-2.124938736608299905e+00,1.972363209459962574e+00,7.301029995663981254e+00,5.175393019985480692e+01,-6.798697884429716787e+00,2.832903748705978053e+00
6.275953717269663557e+00,6.268747308440335075e+01,-2.504455662453551668e+00,2.104434636965729410e+00,7.602059991327962507e+00,6.071589149818160536e+01,-5.987005702997165280e+00,2.045733265636856313e+00
6.105021864434418966e+00,5.664893517470527229e+01,-2.806875401645538393e+00,1.924670168955454175e+00,7.740362689494244108e+00,5.464583147943514518e+01,-5.887499666291914124e+00,2.555989363504346024e+00
5.983301770685013565e+00,5.580300528596593779e+01,-2.504455662453551668e+00,2.039273647298196934e+00,7.740362689494244108e+00,5.380584813812077982e+01,-5.774671936848227993e+00,2.633829278041584843e+00
5.947462030260161292e+00,5.565400967013837885e+01,-2.391473966422805741e+00,2.087759517336122972e+00,7.602059991327962507e+00,5.365813904663190215e+01,-5.740188735440928447e+00,2.647741248460701691e+00
7.196129724116286042e+00,5.373921012573710243e+01,-3.028028723600243666e+00,2.004732955246413262e+00,7.301029995663981254e+00,5.176596253255311808e+01,-7.008673586598808569e+00,2.831697023984095729e+00
6.875345763416678579e+00,5.910399248209668599e+01,-2.391473966422805741e+00,1.941141981871469246e+00,7.740362689494244108e+00,5.709738290900173752e+01,-6.629937466385358746e+00,2.339695138499016558e+00
5.633654427347128291e+00,6.235652112784761414e+01,-2.725842150736319969e+00,2.715309436738394755e+00,7.602059991327962507e+00,6.037957592783192240e+01,-5.349202874821251896e+00,2.071915467147089185e+00
6.866877606928929900e+00,5.773424238781009876e+01,-2.463441557428470041e+00,1.776374202008837111e+00,7.740362689494244108e+00,5.572699735038537483e+01,-6.637057333008605120e+00,2.458660186273969206e+00
6.899156617947888925e+00,5.292270334018503775e+01,-2.301029995663981254e+00,1.691007083195496641e+00,7.740362689494244108e+00,5.096237798121947549e+01,-6.719849839350832355e+00,2.913246904248669278e+00
6.643583274697165031e+00,4.213347376923317000e+01,-3.508638306165727361e+00,2.006638748154502938e+00,7.740362689494244108e+00,4.048566353986862509e+01,-6.343776895775445013e+00,4.230932966214434821e+00
7.276363730017467724e+00,4.448638818051143318e+01,-2.204119982655924570e+00,1.820647067851069112e+00,7.301029995663981254e+00,4.275239134356635873e+01,-6.968269104400944158e+00,3.898665303434572404e+00
7.499641460058610321e+00,5.376519703087691937e+01,-2.425968732272281159e+00,1.697455043235254868e+00,7.301029995663981254e+00,5.179156927625035678e+01,-7.312217452635577430e+00,2.829130349362205976e+00
6.765713750147369865e+00,5.378197451928193829e+01,-2.725842150736319969e+00,2.009744542988991078e+00,7.740362689494244108e+00,5.180810236260248303e+01,-6.577546438889532610e+00,2.827474199387861375e+00
6.296097640636302728e+00,5.611556152438652134e+01,-2.425968732272281159e+00,2.241461937240038171e+00,7.602059991327962507e+00,5.411593639482148888e+01,-6.084039380792212626e+00,2.604807074484888574e+00
6.630148658899194913e+00,4.886820458475773421e+01,-2.806875401645538393e+00,1.949173221696583580e+00,7.740362689494244108e+00,4.699767358807315532e+01,-6.315005411739483598e+00,3.351421654621392854e+00
7.162402388646297524e+00,4.000554249275745633e+01,-2.204119982655924570e+00,1.452960464401797047e+00,7.301029995663981254e+00,3.844155859483339555e+01,-6.871247533196332746e+00,4.558473146106496898e+00
7.071029697666756597e+00,6.009979552647534717e+01,-1.903089986991943539e+00,1.475040031898371851e+00,7.301029995663981254e+00,5.809794311646723486e+01,-6.814207402901526045e+00,2.255650595332048258e+00
6.473864742817626805e+00,5.765270555783703799e+01,-2.301029995663981254e+00,1.985530696738541101e+00,7.740362689494244108e+00,5.564563179021445194e+01,-6.245413236365183529e+00,2.465890583290492266e+00
6.602155466799537464e+00,4.406108606770888514e+01,-2.425968732272281159e+00,1.750176143486749547e+00,7.301029995663981254e+00,4.234209132478528659e+01,-6.296027414502607833e+00,3.956546726045827356e+00
6.333229681527979160e+00,5.919042766409356204e+01,-2.328827157284916627e+00,2.197476043175349947e+00,7.602059991327962507e+00,5.718408509213560365e+01,-6.087142600071343779e+00,2.332307276799960860e+00
5.702468696763905776e+00,5.420928226208773992e+01,-3.200659450546418316e+00,2.651294382624651558e+00,7.602059991327962507e+00,5.222946143964679777e+01,-5.510240675490678974e+00,2.785537053338486668e+00
7.448245580131177768e+00,4.308505820407884102e+01,-1.903089986991943539e+00,1.459273034457976292e+00,7.301029995663981254e+00,4.140148223071975053e+01,-7.145068285666062557e+00,4.092867801536861805e+00
6.765842405556037775e+00,4.927506876739091979e+01,-2.358525889495900252e+00,1.890981654003678569e+00,7.740362689494244108e+00,4.739376756124028134e+01,-6.450785321271307993e+00,3.304772462330487937e+00
6.479599979799578691e+00,5.328237084310431726e+01,-2.328827157284916627e+00,2.032496114266148624e+00,7.602059991327962507e+00,5.131612179885286196e+01,-6.296928083166546841e+00,2.877106415578139398e+00
6.846493268575812863e+00,4.431851673592460372e+01,-3.200659450546418316e+00,1.670811610063486219e+00,7.740362689494244108e+00,4.259040891721161870e+01,-6.539329882552824103e+00,3.921414270307430172e+00
6.897461760772363171e+00,4.562907743636927194e+01,-2.425968732272281159e+00,1.850259390469043197e+00,7.740362689494244108e+00,4.385617272507289499e+01,-6.586077711138031532e+00,3.747476628560492795e+00
7.244872945337692549e+00,5.638377876509510145e+01,-2.505149978319905824e+00,1.594032593080639826e+00,7.301029995663981254e+00,5.438228781583001137e+01,-7.030083254742545584e+00,2.580135924221699462e+00
7.032673766968350115e+00,6.069060481820432074e+01,-2.659555885159881505e+00,1.696619806665227825e+00,7.740362689494244108e+00,5.869334594695231999e+01,-6.768541869134964806e+00,2.206659996314919159e+00
6.562197325089653255e+00,4.687018739711710680e+01,-2.425968732272281159e+00,2.089872368644094092e+00,7.740362689494244108e+00,4.505752447652699288e+01,-6.248586205658416048e+00,3.590327760187581152e+00
6.313709917443285136e+00,4.862108341062511130e+01,-3.026872146400301222e+00,2.219273593792312926e+00,7.602059991327962507e+00,4.675726835307273177e+01,-5.998352538071382689e+00,3.380142767167116702e+00
6.978313464259421117e+00,4.195133087536424910e+01,-3.028028723600243666e+00,2.129974493418596015e+00,7.301029995663981254e+00,4.031049615201919778e+01,-6.679196942953869787e+00,4.257871985879059906e+00
6.380153712015650846e+00,6.069407299577863313e+01,-2.124938736608299905e+00,1.891887401912762057e+00,7.301029995663981254e+00,5.869684505454611667e+01,-6.116020238016012911e+00,2.206373984553796408e+00
7.377863687160233219e+00,4.728151812060968950e+01,-2.204119982655924570e+00,1.738245900288451162e+00,7.301029995663981254e+00,4.545629730751178954e+01,-7.063546246607679713e+00,3.539709900111545515e+00
5.261927664618790246e+00,4.103896217934718038e+01,-2.903089986991943761e+00,2.560364879122860593e+00,7.602059991327962507e+00,3.943365215080970643e+01,-4.966737685475494324e+00,4.396016707437393478e+00
7.206847933739526368e+00,4.371834731176558364e+01,-2.028028723600243666e+00,1.763695295824398102e+00,7.301029995663981254e+00,4.201163661834621621e+01,-6.901854079657541163e+00,4.003789604405449509e+00
6.473888526999277637e+00,5.408009989550488683e+01,-3.200659450546418316e+00,2.069508570332048603e+00,7.602059991327962507e+00,5.210202112718974377e+01,-6.283030252742508814e+00,2.798166234490968129e+00
6.218618197724193664e+00,4.338273110010972999e+01,-2.328827157284916627e+00,2.047694016005938700e+00,7.602059991327962507e+00,4.168821165868936873e+01,-5.914754406356804495e+00,4.050586236856312361e+00
6.158470458874602649e+00,5.532811694885536014e+01,-2.551293680094920191e+00,2.241979049925229894e+00,7.602059991327962507e+00,5.333530490936996671e+01,-5.954618402092028084e+00,2.678346684279235390e+00
6.525478730145494843e+00,4.767116606137312118e+01,-2.551293680094920191e+00,1.793600371877177357e+00,7.740362689494244108e+00,4.583434859514767368e+01,-6.210299382460116036e+00,3.492608149910645832e+00
6.848344852934559412e+00,4.470386259356925507e+01,-2.028028723600243666e+00,1.509340735654957522e+00,7.301029995663981254e+00,4.296230082073969925e+01,-6.539577550146871587e+00,3.869381995374820971e+00
6.080826588154303103e+00,5.655318974895601514e+01,-2.903089986991943761e+00,2.394697630860359361e+00,7.602059991327962507e+00,5.455064164394178761e+01,-5.863975030526798804e+00,2.564691377968458141e+00
6.918645093942465074e+00,5.242912412681634038e+01,-2.505149978319905824e+00,1.926564384020583942e+00,7.301029995663981254e+00,5.047750738232360845e+01,-6.744049388185323402e+00,2.963646087936408602e+00
6.474229224552937367e+00,4.663731575828778375e+01,-3.026872146400301222e+00,2.058993582090316021e+00,7.602059991327962507e+00,4.483190254105477379e+01,-6.160826283864349051e+00,3.619338085743776912e+00
5.833930125911974685e+00,4.590801658853777667e+01,-2.659555885159881505e+00,2.220714155510358445e+00,7.740362689494244108e+00,4.412594053629334212e+01,-5.522059370058677530e+00,3.711608284555703019e+00
6.847723322929765821e+00,6.000481442233763119e+01,-2.903089986991943761e+00,2.039366565911352236e+00,7.740362689494244108e+00,5.800234788421977328e+01,-6.592231601920635953e+00,2.263577158343416773e+00
7.031743566059412309e+00,6.129895922297946242e+01,-1.903089986991943539e+00,1.488756944973208762e+00,7.301029995663981254e+00,5.930784295506282433e+01,-6.760344694240950858e+00,2.156905204574024459e+00
6.448752131800177700e+00,5.858976896280439917e+01,-2.328827157284916627e+00,2.216414981515278715e+00,7.740362689494244108e+00,5.658213383736116953e+01,-6.209424081214248048e+00,2.383917613886309628e+00
5.988291697252768664e+00,4.369263664021628557e+01,-3.508638306165727361e+00,2.533074440483544354e+00,7.602059991327962507e+00,4.198685426451461922e+01,-5.683144510037851482e+00,4.007355259495463784e+00
7.275672873945436159e+00,4.852384662210077693e+01,-2.425968732272281159e+00,1.491775654963253483e+00,7.301029995663981254e+00,4.666270964188959169e+01,-6.959993446038959419e+00,3.391503882966844685e+00
6.550948263830536078e+00,5.891200822922712632e+01,-2.659555885159881505e+00,1.973389584929383433e+00,7.740362689494244108e+00,5.690490341608938252e+01,-6.308234607188212273e+00,2.356151003917202225e+00
5.903490097574422002e+00,4.648142266323822014e+01,-2.504455662453551668e+00,1.934079947213447559e+00,7.602059991327962507e+00,4.468091814364319703e+01,-5.590608061114257232e+00,3.638880103543243205e+00
6.208994920146619911e+00,5.416695715049171156e+01,-2.328827157284916627e+00,1.944999685496724862e+00,7.740362689494244108e+00,5.218770167947599248e+01,-6.017476421952046906e+00,2.789670203699903706e+00
5.635464567453507989e+00,4.153134277728699431e+01,-2.551293680094920191e+00,2.596844495805289199e+00,7.602059991327962507e+00,3.990674271519242211e+01,-5.337947250214173600e+00,4.320631358873399108e+00
7.131326377320420740e+00,4.992957052385401084e+01,-2.505149978319905824e+00,1.794020697515043672e+00,7.301029995663981254e+00,4.803171554807292409e+01,-6.818125567297569134e+00,3.231157182740199474e+00
6.409937234822622898e+00,4.428393131017433859e+01,-2.463441557428470041e+00,1.613608784034143540e+00,7.740362689494244108e+00,4.255704206287441593e+01,-6.102579902312826654e+00,3.926116838294355205e+00
7.118184410771331905e+00,5.386874251109556866e+01,-2.124938736608299905e+00,1.849108859467767596e+00,7.301029995663981254e+00,5.189361937459091223e+01,-6.929359729075445173e+00,2.818920707412183368e+00
7.466117069970796827e+00,5.928985971005970157e+01,-2.028028723600243666e+00,1.595402460373472886e+00,7.301029995663981254e+00,5.728385826147473381e+01,-7.218685689071064893e+00,2.323824442570944449e+00
